committee_id,committee_name,report_year,report_type,transaction_id,file_number,entity_type,entity_type_desc,recipient_committee_id,recipient_name,recipient_state,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,election_type,fec_election_type_desc,amendment_indicator,filing_form,recipient_city,recipient_zip,disbursement_purpose_category,memo_text
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9045,1053893,ORG,ORGANIZATION,,B&H PHOTO,NY,,CREDIT-EQUIPMENT PURCHASE,2015-07-03 00:00:00,-88.6,,,N,F3P,NEW YORK,10001,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1245,1024046,ORG,ORGANIZATION,,SOUTHWEST AIRLINES,TX,,CREDIT- TRAVEL,2015-06-17 00:00:00,-87.0,,,N,F3P,DALLAS,75235,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.6282,1079356,ORG,ORGANIZATION,,AMAZON.COM,WA,,CREDIT- OFFICE SUPPLIES,2016-05-03 00:00:00,-86.04,,,A,F3P,SEATTLE,98109,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M7,SB23BCCUV.4143,1096256,ORG,ORGANIZATION,,MARKEY'S AUDIO VISUAL INC,IN,,CREDIT- EQUIPMENT RENTAL,2016-06-24 00:00:00,-83.03,,,N,F3P,INDIANAPOLIS,46218,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9040,1057556,ORG,ORGANIZATION,,UNITED AIRLINES,TX,,CREDIT- TRAVEL,2015-12-09 00:00:00,-79.0,,,N,F3P,HOUSTON,77210,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.6278,1079356,ORG,ORGANIZATION,,HYATT REGENCY NEWPORT BEACH,CA,,CREDIT- TRAVEL,2016-05-03 00:00:00,-76.0,,,A,F3P,NEWPORT BEACH,92660,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SBCCUV23.4581,1096260,ORG,ORGANIZATION,,IOWA EVENTS CENTER,IA,,CREDIT- FACILITY RENTAL,2016-01-05 00:00:00,-75.65,,,N,F3P,DES MOINES,50309,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9039,1053893,ORG,ORGANIZATION,,AMTRAK,DC,,CREDIT- TRAVEL,2015-08-03 00:00:00,-72.0,,,N,F3P,WASHINGTON,20002,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.6279,1079356,ORG,ORGANIZATION,,HYATT PLACE MADISON,WI,,CREDIT- TRAVEL,2016-05-03 00:00:00,-67.94,,,A,F3P,MADISON,53703,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9023,1057556,ORG,ORGANIZATION,,AMAZON.COM,WA,,CREDIT- OFFICE SUPPLIES,2015-11-06 00:00:00,-64.84,,,N,F3P,SEATTLE,98109,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.7315,1135630,ORG,ORGANIZATION,,UNITED AIRLINES,TX,,CREDIT- TRAVEL,2016-04-04 00:00:00,-62.0,,,N,F3P,HOUSTON,77210,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9025,1053893,ORG,ORGANIZATION,,OFFICE DEPOT,FL,,CREDIT- OFFICE SUPPLIES,2015-09-03 00:00:00,-58.44,,,N,F3P,BOCA RATON,33496,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4458,1071498,ORG,ORGANIZATION,,BEST BUY,TX,,CREDIT- OFFICE SUPPLIES,2016-02-03 00:00:00,-58.23,,,N,F3P,HOUSTON,77056,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.7314,1135630,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,CREDIT- TRAVEL,2016-04-04 00:00:00,-53.1,,,N,F3P,FORT WORTH,76155,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9029,1057556,ORG,ORGANIZATION,,HILTON DALLAS PARK,TX,,CREDIT- TRAVEL,2015-10-07 00:00:00,-51.96,,,N,F3P,DALLAS,75225,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.9919,1077665,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,CREDIT- TRAVEL,2016-03-03 00:00:00,-44.55,,,N,F3P,FORT WORTH,76155,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9024,1053893,ORG,ORGANIZATION,,CLOTH CONNECTION,NY,,CREDIT- EQUIPMENT RENTAL,2015-08-03 00:00:00,-43.89,,,N,F3P,SPRING VALLEY,10977,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9021,1057556,ORG,ORGANIZATION,,WALMART- HOUSTON,TX,,CREDIT- FOOD/BEVERAGES,2015-10-07 00:00:00,-42.95,,,N,F3P,HOUSTON,77007,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.9918,1077665,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,CREDIT- TRAVEL,2016-03-03 00:00:00,-40.18,,,N,F3P,FORT WORTH,76155,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9042,1053893,ORG,ORGANIZATION,,UNITED AIRLINES,TX,,CREDIT- TRAVEL,2015-09-03 00:00:00,-37.0,,,N,F3P,HOUSTON,77210,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.9917,1077665,ORG,ORGANIZATION,,GATEWAY HOTEL AMES,IA,,CREDIT- TRAVEL,2016-03-03 00:00:00,-34.96,,,N,F3P,AMES,50014,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9017,1057556,ORG,ORGANIZATION,,HOLIDAY INN- RENO,NV,,CREDIT-  TRAVEL,2015-11-06 00:00:00,-30.51,,,N,F3P,SPARKS,89431,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9019,1053893,ORG,ORGANIZATION,,TEXCAM INC,TX,,CREDIT- EQUIPMENT PURCHASE,2015-07-03 00:00:00,-30.0,,,N,F3P,BELLAIRE,77401,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.7305,1135630,ORG,ORGANIZATION,,AMAZON.COM,WA,,CREDIT- OFFICE SUPPLIES,2016-04-04 00:00:00,-28.75,,,N,F3P,SEATTLE,98109,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9043,1053893,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,CREDIT- TRAVEL,2015-09-03 00:00:00,-27.92,,,N,F3P,FORT WORTH,76155,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9044,1053893,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,CREDIT- TRAVEL,2015-09-03 00:00:00,-27.92,,,N,F3P,FORT WORTH,76155,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9037,1057556,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,CREDIT- TRAVEL,2015-12-09 00:00:00,-27.92,,,N,F3P,FORT WORTH,76155,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9039,1057556,ORG,ORGANIZATION,,SOUTHWEST AIRLINES,TX,,CREDIT- TRAVEL,2015-12-09 00:00:00,-25.5,,,N,F3P,DALLAS,75235,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9022,1057556,ORG,ORGANIZATION,,SHOPWILDTHINGS.COM,AZ,,CREDIT- LIGHTING/STAGING/EQUIP RENTAL,2015-11-06 00:00:00,-23.98,,,N,F3P,LAKE HAVASU CITY,86406,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9044,1057556,ORG,ORGANIZATION,,OFFICE DEPOT,FL,,CREDIT-OFFICE SUPPLIES,2015-10-07 00:00:00,-20.56,,,N,F3P,BOCA RATON,33496,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9036,1053893,ORG,ORGANIZATION,,UNITED AIRLINES,TX,,CREDIT- TRAVEL,2015-08-03 00:00:00,-16.5,,,N,F3P,HOUSTON,77210,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9024,1057556,ORG,ORGANIZATION,,SOUTHWEST AIRLINES,TX,,CREDIT- TRAVEL,2015-10-07 00:00:00,-16.4,,,N,F3P,DALLAS,75235,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4459,1071498,ORG,ORGANIZATION,,PC NAMETAG INC,WI,,CREDIT- OFFICE SUPPLIES,2016-02-03 00:00:00,-16.0,,,N,F3P,VERONA,53593,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9038,1057556,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,CREDIT- TRAVEL,2015-12-09 00:00:00,-15.35,,,N,F3P,FORT WORTH,76155,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.7309,1135630,ORG,ORGANIZATION,,AMTRAK,DC,,CREDIT- TRAVEL,2016-04-04 00:00:00,-10.0,,,N,F3P,WASHINGTON,20002,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M8,SB23CCUV.8088,1111847,ORG,ORGANIZATION,,HOMEWOOD SUITES FREDERICK,MD,,CREDIT- TRAVEL,2016-07-26 00:00:00,-5.45,,,N,F3P,FREDERICK,21703,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1244,1024046,ORG,ORGANIZATION,,TARGET,MN,,CREDIT- OFFICE SUPPLIES,2015-05-21 00:00:00,-5.4,,,N,F3P,MINNEAPOLIS,55403,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1267,1071498,ORG,ORGANIZATION,,TRANSFIRST LLC,NY,,CREDIT CARD MERCHANT FEE,2016-02-10 00:00:00,0.18,,,N,F3P,HAUPPAGE,11788,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34026,1024046,ORG,ORGANIZATION,,TRANSFIRST LLC,NY,,CREDIT CARD MERCHANT FEES,2015-04-11 00:00:00,0.31,,,N,F3P,HAUPPAGE,11788,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90182,1057556,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2015-10-06 00:00:00,0.43,,,N,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.5969,1079356,ORG,ORGANIZATION,,ENTERPRISE,MO,,TRAVEL,2016-05-03 00:00:00,0.72,,,A,F3P,ST LOUIS,63105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M12,SB23.9031,1147737,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-11-28 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9005,1053893,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-08-03 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9004,1053893,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-07-03 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9009,1053893,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-09-03 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9005,1057556,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-12-09 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9001,1057556,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-10-07 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.5861,1079356,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-05-03 00:00:00,0.9,,,A,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M7,SB23BCCUV.4016,1096256,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-06-24 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1236,1024046,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-05-21 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1237,1024046,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-06-17 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M9,SB23CCUV.80833,1100759,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-08-29 00:00:00,0.9,,,A,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M8,SB23CCUV.8085,1111847,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-07-26 00:00:00,0.9,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M10,SB23.9141,1111852,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-09-27 00:00:00,0.9,,,A,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M11,SB23.921,1126489,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-10-28 00:00:00,0.9,,,A,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.10465,1057556,ORG,ORGANIZATION,,GOGO AIR,IL,,WEB SERVICE,2015-11-06 00:00:00,0.98,,,N,F3P,CHICAGO,60606,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9003,1057556,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-10-07 00:00:00,1.0,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M10,SB23.9102,1111852,ORG,ORGANIZATION,,THE PROSPER GROUP CORPORATION,IN,,CREDIT CARD MERCHANT FEE,2016-09-20 00:00:00,1.0,,,A,F3P,GREENWOOD,46143,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9007,1053893,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-09-03 00:00:00,1.03,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9008,1053893,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-09-03 00:00:00,1.05,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90183,1057556,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2015-10-05 00:00:00,1.18,,,N,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9010,1053893,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-09-03 00:00:00,1.2,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9053,1057556,ORG,ORGANIZATION,,FEDEX,TN,,DELIVERY,2015-10-07 00:00:00,1.37,,,N,F3P,MEMPHIS,38119,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.7282,1135630,ORG,ORGANIZATION,,NATIONAL CAR RENTAL,MO,,TRAVEL,2016-04-04 00:00:00,1.4,,,N,F3P,ST LOUIS,63105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SBCCUV23.4567,1096260,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-01-05 00:00:00,1.4,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9004,1057556,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-11-06 00:00:00,1.41,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9299,1053893,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGES,2015-09-03 00:00:00,1.48,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.6730,1135630,ORG,ORGANIZATION,,PEPSI BEVERAGES CO,KS,,FOOD/BEVERAGES,2016-04-04 00:00:00,1.5,,,N,F3P,WICHITA,67217,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.10314,1057556,ORG,ORGANIZATION,,PARKING CITY OF RICHMOND,VA,,TRAVEL,2015-12-09 00:00:00,1.5,,,N,F3P,RICHMOND,23219,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10405,1077665,ORG,ORGANIZATION,,SOUTHWEST AIRLINES,TX,,TRAVEL,2016-03-03 00:00:00,1.5,,,N,F3P,DALLAS,75235,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.10429,1057556,ORG,ORGANIZATION,,SHELL OIL,TX,,TRAVEL,2015-12-09 00:00:00,1.59,,,N,F3P,HOUSTON,77252,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9167,1053893,ORG,ORGANIZATION,,NESTLE PURE LIFE,KY,,FOOD/BEVERAGES,2015-07-03 00:00:00,1.65,,,N,F3P,LOUISVILLE,40285,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9411,1057556,ORG,ORGANIZATION,,MCDONALDS,IL,,FOOD/BEVERAGES,2015-12-09 00:00:00,1.75,,,N,F3P,OAK BROOK,60523,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10067,1077665,ORG,ORGANIZATION,,A&B VENDING,NH,,FOOD/BEVERAGES,2016-03-03 00:00:00,1.85,,,N,F3P,CANTERBURY,07224,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10073,1077665,ORG,ORGANIZATION,,A&B VENDING,NH,,FOOD/BEVERAGES,2016-03-03 00:00:00,1.85,,,N,F3P,CANTERBURY,07224,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10075,1077665,ORG,ORGANIZATION,,A&B VENDING,NH,,FOOD/BEVERAGES,2016-03-03 00:00:00,1.85,,,N,F3P,CANTERBURY,07224,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10077,1077665,ORG,ORGANIZATION,,A&B VENDING,NH,,FOOD/BEVERAGES,2016-03-03 00:00:00,1.85,,,N,F3P,CANTERBURY,07224,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.9985,1077665,ORG,ORGANIZATION,,A&B VENDING,NH,,FOOD/BEVERAGES,2016-03-03 00:00:00,1.85,,,N,F3P,CANTERBURY,07224,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M7,SB23BCCUV.4004,1096256,ORG,ORGANIZATION,,APPLESTORE,CA,,EQUIPMENT PURCHASE,2016-06-24 00:00:00,1.86,,,N,F3P,CUPERTINO,95014,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1493,1024046,ORG,ORGANIZATION,,HOLIDAY INN- DES MOINES AIRPORT,IA,,TRAVEL,2015-05-21 00:00:00,1.86,,,N,F3P,DES MOINES,50321,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9194,1053893,ORG,ORGANIZATION,,SKYLINE DELI,TX,,FOOD/BEVERAGES,2015-08-03 00:00:00,1.94,,,N,F3P,HOUSTON,77046,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9135,1053893,ORG,ORGANIZATION,,FLOWER DELIVERY EXPRESS,MI,,FLORAL SERVICE,2015-07-03 00:00:00,1.99,,,N,F3P,COMMERCE TOWNSHIP,48390,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.10076,1053893,ORG,ORGANIZATION,,QUICK TRIP,SC,,TRAVEL,2015-09-03 00:00:00,1.99,,,N,F3P,ROCK HILL,29732,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9177,1057556,ORG,ORGANIZATION,,CUPS & COMPANY,DC,,FOOD/BEVERAGES,2015-10-07 00:00:00,2.0,,,N,F3P,WASHINGTON,20002,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.10021,1057556,ORG,ORGANIZATION,,UNITED AIRLINES,TX,,TRAVEL,2015-11-06 00:00:00,2.0,,,N,F3P,HOUSTON,77210,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4661,1071498,ORG,ORGANIZATION,,HILTON GARDEN INN SIOUX CITY,IA,,TRAVEL,2016-02-03 00:00:00,2.0,,,N,F3P,SIOUX CITY,51103,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.6803,1135630,ORG,ORGANIZATION,,SUBWAY,CT,,FOOD/BEVERAGES,2016-04-04 00:00:00,2.1,,,N,F3P,MILFORD,06461,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23UV3.4455,1071498,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-02-03 00:00:00,2.1,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.9909,1077665,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2016-03-03 00:00:00,2.1,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10030,1077665,ORG,ORGANIZATION,,THE BURGER JOINT,TX,,FOOD/BEVERAGES,2016-03-03 00:00:00,2.11,,,N,F3P,HOUSTON,77006,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9272,1057556,ORG,ORGANIZATION,,FRIEDRICHS COFFEE HOUSE,IA,,FOOD/BEVERAGES,2015-11-06 00:00:00,2.12,,,N,F3P,DES MOINES,50311,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1665,1024046,ORG,ORGANIZATION,,GODADDY.COM,AZ,,WEB SERVICE,2015-06-17 00:00:00,2.12,,,N,F3P,SCOTTSDALE,85260,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9211,1057556,ORG,ORGANIZATION,,NESTLE PURE LIFE,KY,,FOOD/BEVERAGES,2015-10-07 00:00:00,2.15,,,N,F3P,LOUISVILLE,40285,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10059,1077665,ORG,ORGANIZATION,,THOMAS CREEK BREWERY,SC,,FOOD/BEVERAGES,2016-03-03 00:00:00,2.16,,,N,F3P,GREENVILLE,29605,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9419,1057556,ORG,ORGANIZATION,,STARBUCKS- DFW,TX,,FOOD/BEVERAGES,2015-12-09 00:00:00,2.25,,,N,F3P,DALLAS,75261,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.6103,1079356,ORG,ORGANIZATION,,COPPER MOON,IN,,FOOD/BEVERAGES,2016-05-03 00:00:00,2.34,,,A,F3P,LAFAYETTE,47905,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9002,1057556,ORG,ORGANIZATION,,BB&T,VA,,BANK FEE,2015-10-07 00:00:00,2.4,,,N,F3P,ALEXANDRIA,22314,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1358,1024046,ORG,ORGANIZATION,,TAYLOR GOURMET,DC,,FOOD/BEVERAGES,2015-05-21 00:00:00,2.41,,,N,F3P,WASHINGTON,20006,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9311,1053893,ORG,ORGANIZATION,,HUDSON NEWS,TX,,FOOD/BEVERAGES,2015-09-03 00:00:00,2.43,,,N,F3P,HOUSTON,77061,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.667,1077665,ORG,ORGANIZATION,,STRIPE,CA,,CREDIT CARD MERCHANT FEE,2016-03-31 00:00:00,2.46,,,N,F3P,SAN FRANCISCO,94110,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.9982,1077665,ORG,ORGANIZATION,,TIMBER RIDGE,NV,,FOOD/BEVERAGES,2016-03-03 00:00:00,2.48,,,N,F3P,RENO,89502,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1371,1024046,ORG,ORGANIZATION,,HEB,TX,,FOOD/BEVERAGES,2015-06-17 00:00:00,2.49,,,N,F3P,SAN ANTONIO,78283,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9400,1057556,ORG,ORGANIZATION,,COCA-COLA BOTTLING CO,TX,,FOOD/BEVERAGES,2015-12-09 00:00:00,2.5,,,N,F3P,LUBBOCK,79404,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9241,1053893,ORG,ORGANIZATION,,LIFE TIME CAFE,TX,,FOOD/BEVERAGES,2015-08-03 00:00:00,2.53,,,N,F3P,HOUSTON,77024,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SBCCUV23.4953,1096260,ORG,ORGANIZATION,,EXXON,TX,,TRAVEL,2016-01-05 00:00:00,2.57,,,N,F3P,IRVING,75039,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.9977,1077665,ORG,ORGANIZATION,,PEETE'S COFFEE & TEA,DC,,FOOD/BEVERAGES,2016-03-03 00:00:00,2.59,,,N,F3P,WASHINGTON,20005,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9493,1053893,ORG,ORGANIZATION,,MARRIOTT,MD,,TRAVEL,2015-07-03 00:00:00,2.64,,,N,F3P,BETHESDA,20817,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9313,1057556,ORG,ORGANIZATION,,PEETE'S COFFEE & TEA,DC,,FOOD/BEVERAGES,2015-11-06 00:00:00,2.65,,,N,F3P,WASHINGTON,20005,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1666,1024046,ORG,ORGANIZATION,,GODADDY.COM,AZ,,WEB SERVICE,2015-06-17 00:00:00,2.65,,,N,F3P,SCOTTSDALE,85260,OTHER,
